SURVYEAR	NCESSCH	FIPST	LEAID	SCHNO	STID	SEASCH	LEANM	SCHNAM	PHONE	MSTREE	MCITY	MSTATE	MZIP	MZIP4	LSTREE	LCITY	LSTATE	LZIP	LZIP4	TYPE	STATUS	UNION	ULOCAL	LATCOD	LONCOD	CONUM	CONAME	CDCODE	BIES	RECONSTY	RECONSTF	SMEMPUP	ISMEMPUP	SFTEPUP	ISFTEPUP	SFLE	ISFLE	SPFEMALE	ISPFEMALE	SPWHITE	ISPWHITE	SPELM	ISPELM	FTE	GSLO	GSHI	PKOFFRD	KGOFFRD	G01OFFRD	G02OFFRD	G03OFFRD	G04OFFRD	G05OFFRD	G06OFFRD	G07OFFRD	G08OFFRD	G09OFFRD	G10OFFRD	G11OFFRD	G12OFFRD	UGOFFRD	LEVEL	TITLEISTAT	TITLEI	STITLI	MAGNET	CHARTR	SHARED	FRELCH	REDLCH	TOTFRL	PK	AMPKM	AMPKF	ASPKM	ASPKF	HIPKM	HIPKF	BLPKM	BLPKF	WHPKM	WHPKF	HPPKM	HPPKF	TRPKM	TRPKF	KG	AMKGM	AMKGF	ASKGM	ASKGF	HIKGM	HIKGF	BLKGM	BLKGF	WHKGM	WHKGF	HPKGM	HPKGF	TRKGM	TRKGF	G01	AM01M	AM01F	AS01M	AS01F	HI01M	HI01F	BL01M	BL01F	WH01M	WH01F	HP01M	HP01F	TR01M	TR01F	G02	AM02M	AM02F	AS02M	AS02F	HI02M	HI02F	BL02M	BL02F	WH02M	WH02F	HP02M	HP02F	TR02M	TR02F	G03	AM03M	AM03F	AS03M	AS03F	HI03M	HI03F	BL03M	BL03F	WH03M	WH03F	HP03M	HP03F	TR03M	TR03F	G04	AM04M	AM04F	AS04M	AS04F	HI04M	HI04F	BL04M	BL04F	WH04M	WH04F	HP04M	HP04F	TR04M	TR04F	G05	AM05M	AM05F	AS05M	AS05F	HI05M	HI05F	BL05M	BL05F	WH05M	WH05F	HP05M	HP05F	TR05M	TR05F	G06	AM06M	AM06F	AS06M	AS06F	HI06M	HI06F	BL06M	BL06F	WH06M	WH06F	HP06M	HP06F	TR06M	TR06F	G07	AM07M	AM07F	AS07M	AS07F	HI07M	HI07F	BL07M	BL07F	WH07M	WH07F	HP07M	HP07F	TR07M	TR07F	G08	AM08M	AM08F	AS08M	AS08F	HI08M	HI08F	BL08M	BL08F	WH08M	WH08F	HP08M	HP08F	TR08M	TR08F	G09	AM09M	AM09F	AS09M	AS09F	HI09M	HI09F	BL09M	BL09F	WH09M	WH09F	HP09M	HP09F	TR09M	TR09F	G10	AM10M	AM10F	AS10M	AS10F	HI10M	HI10F	BL10M	BL10F	WH10M	WH10F	HP10M	HP10F	TR10M	TR10F	G11	AM11M	AM11F	AS11M	AS11F	HI11M	HI11F	BL11M	BL11F	WH11M	WH11F	HP11M	HP11F	TR11M	TR11F	G12	AM12M	AM12F	AS12M	AS12F	HI12M	HI12F	BL12M	BL12F	WH12M	WH12F	HP12M	HP12F	TR12M	TR12F	UG	AMUGM	AMUGF	ASUGM	ASUGF	HIUGM	HIUGF	BLUGM	BLUGF	WHUGM	WHUGF	HPUGM	HPUGF	TRUGM	TRUGF	MEMBER	AM	AMALM	AMALF	ASIAN	ASALM	ASALF	HISP	HIALM	HIALF	BLACK	BLALM	BLALF	WHITE	WHALM	WHALF	PACIFIC	HPALM	HPALF	TR	TRALM	TRALF	TOTETH	VIRTUALSTAT	NSLPSTATUS	CHARTAUTH1	CHARTAUTH2
2013	240009001558	24	2400090	01558	30	300262	BALTIMORE CITY PUBLIC SCHOOLS	EMPOWERMENT ACADEMY	4439842381	851 BRADDISH AVE	BALTIMORE	MD	21216		851 BRADDISH AVE	BALTIMORE	MD	21216		1	1	000	11	39.297600	-76.659200	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	19.50	PK	08	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	3	1	1	2	1	2	161	29	190	21	0	0	0	0	0	0	7	14	0	0	0	0	0	0	22	0	0	0	0	0	3	12	7	0	0	0	0	0	0	39	0	0	0	0	0	0	21	18	0	0	0	0	0	0	24	0	0	0	0	0	0	13	11	0	0	0	0	0	0	22	0	0	0	0	0	0	10	12	0	0	0	0	0	0	28	0	0	0	0	0	0	18	10	0	0	0	0	0	0	22	0	0	0	0	0	0	12	10	0	0	0	0	0	0	26	0	0	0	0	0	0	11	15	0	0	0	0	0	0	29	0	0	0	0	0	0	11	18	0	0	0	0	0	0	25	0	0	0	0	0	0	9	16	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	258	0	0	0	0	0	0	3	0	3	255	124	131	0	0	0	0	0	0	0	0	0	258	VIRTUALNO	NSLPWOPRO	2400090	M
2013	240009001559	24	2400090	01559	30	300422	BALTIMORE CITY PUBLIC SCHOOLS	NEW ERA ACADEMY	4439842415	2700 SEAMON AVE	BALTIMORE	MD	21225		2700 SEAMON AVE	BALTIMORE	MD	21225		1	1	000	11	39.253000	-76.621300	24510	BALTIMORE CITY	2402	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	22.00	06	12	2	2	2	2	2	2	2	1	1	1	1	1	1	1	2	4	3	1	1	2	2	2	283	9	292	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	24	0	0	0	0	0	0	14	8	2	0	0	0	0	0	46	0	0	0	0	0	0	14	29	0	3	0	0	0	0	60	0	0	0	0	0	0	28	30	1	1	0	0	0	0	87	0	0	0	0	1	3	49	30	2	2	0	0	0	0	54	0	0	0	0	1	1	27	23	0	1	1	0	0	0	43	0	0	0	0	1	2	21	17	1	1	0	0	0	0	48	0	0	1	0	0	1	19	25	2	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	362	0	0	0	1	1	0	10	3	7	334	172	162	16	8	8	1	1	0	0	0	0	362	VIRTUALNO	NSLPWOPRO	N	N
2013	240009001560	24	2400090	01560	30	300423	BALTIMORE CITY PUBLIC SCHOOLS	BALTIMORE FREEDOM ACADEMY	4436422158	1601 E. LOMBARD STREET	BALTIMORE	MD	21231		1601 EAST LOMBARD ST	BALTIMORE	MD	21231		1	2	000	11	39.289700	-76.595800	24510	BALTIMORE CITY	2407	2	2013	1	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	-2.00	06	12	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	N	N	N	N	2	1	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	VIRTUALNO	M	2400090	M
2013	240009001562	24	2400090	01562	30	300425	BALTIMORE CITY PUBLIC SCHOOLS	HERITAGE HIGH SCHOOL	4103966637	2801 ST LO DR	BALTIMORE	MD	21213		2801 ST LO DR	BALTIMORE	MD	21213		1	1	000	11	39.318200	-76.584900	24510	BALTIMORE CITY	2407	2	2011	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	34.00	09	12	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	3	4	1	1	2	2	2	415	26	441	83	0	0	0	1	3	1	49	26	2	1	0	0	0	0	5	0	0	0	0	0	0	4	1	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	139	0	1	0	0	0	1	74	59	4	0	0	0	0	0	104	0	0	0	0	0	0	60	43	1	0	0	0	0	0	89	0	0	0	0	0	1	46	42	0	0	0	0	0	0	88	0	0	0	0	1	0	42	44	1	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	508	1	0	1	1	0	1	7	4	3	490	275	215	9	8	1	0	0	0	0	0	0	508	VIRTUALNO	NSLPWOPRO	N	N
2013	240009001568	24	2400090	01568	30	300263	BALTIMORE CITY PUBLIC SCHOOLS	WILLIAM C. MARCH MIDDLE SCHOOL	4439843699	2050 N. WOLFE STREET	BALTIMORE	MD	21213		2050 NORTH WOLFE ST	BALTIMORE	MD	21213		1	2	000	11	39.314200	-76.591900	24510	BALTIMORE CITY	2407	2	2013	1	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	-2.00	06	08	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	N	N	N	N	2	2	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	VIRTUALNO	M	N	N
2013	240009001571	24	2400090	01571	30	300332	BALTIMORE CITY PUBLIC SCHOOLS	THE GREEN SCHOOL	4104885312	2851 KENTUCKY AVENUE	BALTIMORE	MD	21213		2851 KENTUCKY AVE	BALTIMORE	MD	21213		1	1	000	11	39.324700	-76.572300	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	10.60	KG	05	2	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	6	2	N	2	1	2	39	11	50	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	26	0	0	0	0	2	2	4	6	4	5	0	0	1	2	26	0	0	0	0	0	2	6	3	8	4	0	0	1	2	24	0	0	0	0	0	0	6	5	5	5	0	0	1	2	25	0	0	0	0	0	0	3	3	9	8	0	0	1	1	27	0	0	2	0	2	0	5	6	3	8	0	0	1	0	22	0	0	0	0	1	0	5	4	5	7	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	150	0	0	0	2	2	0	9	5	4	56	29	27	71	34	37	0	0	0	12	5	7	150	VIRTUALNO	NSLPWOPRO	2400090	M
2013	240009001631	24	2400090	01631	30	300335	BALTIMORE CITY PUBLIC SCHOOLS	BALTIMORE INTERNATIONAL ACADEMY	4104263650	4410 FRANKFORD AVENUE	BALTIMORE	MD	21206		4410 FRANKFORD AVE	BALTIMORE	MD	21206		1	1	000	11	39.336100	-76.548800	24510	BALTIMORE CITY	2402	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	36.50	KG	08	2	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	6	2	N	2	1	2	316	68	384	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	121	0	0	0	0	1	2	57	50	2	3	0	0	2	4	168	0	0	0	1	4	6	76	68	6	6	0	0	0	1	104	0	0	0	0	2	2	30	56	4	8	0	0	1	1	74	0	0	0	0	1	0	33	33	1	4	0	0	2	0	46	0	0	0	0	0	1	12	25	3	4	0	0	1	0	33	0	0	0	0	1	0	14	15	1	1	0	0	1	0	26	0	0	0	0	0	1	10	13	0	1	0	0	0	1	14	0	0	0	0	0	0	6	7	0	1	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	590	0	0	0	1	0	1	21	9	12	509	242	267	45	17	28	0	0	0	14	7	7	590	VIRTUALNO	NSLPWOPRO	2400090	M
2013	240009001632	24	2400090	01632	30	300333	BALTIMORE CITY PUBLIC SCHOOLS	INDEPENDENCE SCHOOL LOCAL I	4104671090	1250 W 36TH ST	BALTIMORE	MD	21211		1250 WEST 36TH ST	BALTIMORE	MD	21211		1	1	000	11	39.330900	-76.636500	24510	BALTIMORE CITY	2403	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	12.00	09	12	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	3	6	2	N	2	1	2	72	14	86	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	35	0	0	1	0	1	0	8	10	11	3	0	0	1	0	33	0	0	0	0	0	0	9	9	6	9	0	0	0	0	38	0	0	0	0	0	0	9	9	8	12	0	0	0	0	21	0	0	0	0	0	0	9	5	5	1	0	0	1	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	127	0	0	0	1	1	0	1	1	0	68	35	33	55	30	25	0	0	0	2	2	0	127	VIRTUALNO	NSLPWOPRO	2400090	M
2013	240009001633	24	2400090	01633	30	300334	BALTIMORE CITY PUBLIC SCHOOLS	BLUFORD DREW JEMISON STEM ACADEMY MIDDLE	4102763095	1130 N CAROLINE ST	BALTIMORE	MD	21213		1130 NORTH CAROLINE ST	BALTIMORE	MD	21213		1	1	000	11	39.303300	-76.597700	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	20.00	06	08	2	2	2	2	2	2	2	1	1	1	2	2	2	2	2	2	3	1	1	2	1	2	207	24	231	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	84	0	0	0	0	0	0	84	0	0	0	0	0	0	0	93	0	0	0	0	0	0	93	0	0	0	0	0	0	0	80	0	0	0	0	0	0	79	0	1	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	257	0	0	0	0	0	0	0	0	0	256	256	0	1	1	0	0	0	0	0	0	0	257	VIRTUALNO	NSLPWOPRO	2400090	M
2013	240009001654	24	2400090	01654	30	300338	BALTIMORE CITY PUBLIC SCHOOLS	FRIENDSHIP ACADEMY OF SCIENCE AND TECHNOLOGY	4436423182	801 S. HIGHLAND AVENUE	BALTIMORE	MD	21224		801 SOUTH HIGHLAND AVE	BALTIMORE	MD	21224		1	1	000	11	39.283000	-76.568100	24510	BALTIMORE CITY	2403	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	42.00	06	12	2	2	2	2	2	2	2	1	1	1	1	1	1	1	2	4	3	1	1	2	2	2	492	19	511	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	74	0	0	0	0	5	1	26	40	0	2	0	0	0	0	82	1	0	0	0	6	2	37	34	1	1	0	0	0	0	99	0	0	0	1	2	5	42	48	1	0	0	0	0	0	139	0	1	0	0	22	16	42	47	4	5	1	0	0	1	102	0	0	0	0	12	10	38	32	7	2	1	0	0	0	89	0	0	0	0	7	1	34	35	7	5	0	0	0	0	65	0	0	0	0	5	6	14	29	10	1	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	650	2	1	1	1	0	1	100	59	41	498	233	265	46	30	16	2	2	0	1	0	1	650	VIRTUALNO	NSLPWOPRO	N	N
2013	240009001657	24	2400090	01657	30	300336	BALTIMORE CITY PUBLIC SCHOOLS	BALTIMORE MONTESSORI PUBLIC CHARTER SCHOOL	4105285393	1600 GUILFORD AVENUE	BALTIMORE	MD	21202		1600 GUILFORD AVE	BALTIMORE	MD	21202		1	1	000	11	39.308400	-76.612700	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	13.10	PK	05	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	6	2	N	2	1	2	91	3	94	52	0	0	0	0	0	0	7	11	13	18	0	0	1	2	28	0	0	0	1	0	2	3	11	3	7	0	0	0	1	34	0	0	1	0	2	1	8	5	8	4	0	0	4	1	37	1	1	0	0	1	0	5	9	10	8	0	0	2	0	28	0	0	2	0	1	0	6	3	6	8	0	0	1	1	38	1	1	0	2	1	1	6	5	9	9	0	0	1	2	33	0	0	1	1	1	1	3	7	10	6	0	0	1	2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	250	4	2	2	8	4	4	11	6	5	89	38	51	119	59	60	0	0	0	19	10	9	250	VIRTUALNO	NSLPWOPRO	2400090	M
2013	240009001659	24	2400090	01659	30	300339	BALTIMORE CITY PUBLIC SCHOOLS	FRIENDSHIP ACADEMY OF ENGINEERING AND TECHNOLOGY	4436425616	2500 E. NORTHERN PARKWAY	BALTIMORE	MD	21214		2500 EAST NORTHERN PARKWAY	BALTIMORE	MD	21214		1	1	000	11	39.366700	-76.560500	24510	BALTIMORE CITY	2403	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	38.00	06	12	2	2	2	2	2	2	2	1	1	1	1	1	1	1	2	4	5	1	1	2	2	2	383	33	416	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	56	0	0	0	0	0	0	37	18	0	1	0	0	0	0	71	0	0	0	0	0	0	40	28	2	1	0	0	0	0	73	0	0	1	0	2	0	41	27	1	1	0	0	0	0	89	0	0	0	0	0	1	63	24	1	0	0	0	0	0	78	0	0	0	0	0	0	55	19	3	1	0	0	0	0	98	0	0	0	1	0	0	47	48	2	0	0	0	0	0	70	0	0	0	0	0	1	38	31	0	0	0	0	0	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	535	0	0	0	2	1	1	4	2	2	516	321	195	13	9	4	0	0	0	0	0	0	535	VIRTUALNO	NSLPWOPRO	N	N
2013	240009001661	24	2400090	01661	30	300337	BALTIMORE CITY PUBLIC SCHOOLS	AFYA PUBLIC CHARTER SCHOOL	4104852102	2800 BRENDAN AVENUE	BALTIMORE	MD	21213		2800 BRENDAN AVE	BALTIMORE	MD	21213		1	1	000	11	39.324600	-76.573300	24510	BALTIMORE CITY	2407	2	N	2	2	PS	2	PS	2	PS	2	PS	2	PS	2	PS	26.50	06	08	2	2	2	2	2	2	2	1	1	1	2	2	2	2	2	2	5	1	1	2	1	2	260	31	291	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	121	0	0	0	0	0	0	65	54	0	1	0	0	1	0	118	0	0	0	0	0	0	62	54	1	1	0	0	0	0	109	0	1	0	0	1	0	54	52	0	0	0	0	1	0	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	348	1	0	1	0	0	0	1	1	0	341	181	160	3	1	2	0	0	0	2	2	0	348	VIRTUALNO	NSLPWOPRO	2400090	M
